Field,Image,Field1,Image2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Image10
https://www.fifaindex.com/player/167905/luis-antonio-valencia/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/167905.png,https://www.fifaindex.com/players/fifa10/?nationality=57,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/57.png,81,84,Luis Antonio Valencia,https://www.fifaindex.com/players/fifa10/?position=14,RWM,24,https://www.fifaindex.com/team/11/manchester-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/11.png
https://www.fifaindex.com/player/164859/theo-walcott/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/164859.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,81,88,Theo Walcott,https://www.fifaindex.com/players/fifa10/?position=14,RWM,20,https://www.fifaindex.com/team/1/arsenal/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1.png
https://www.fifaindex.com/player/164477/john-obi-mikel/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/164477.png,https://www.fifaindex.com/players/fifa10/?nationality=133,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/133.png,81,86,John Obi Mikel,https://www.fifaindex.com/players/fifa10/?position=11,CDM,22,https://www.fifaindex.com/team/5/chelsea/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/5.png
https://www.fifaindex.com/player/163631/leighton-baines/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/163631.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,81,83,Leighton Baines,https://www.fifaindex.com/players/fifa10/?position=7,LB,24,https://www.fifaindex.com/team/7/everton/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/7.png
https://www.fifaindex.com/player/152039/daniel-agger/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/152039.png,https://www.fifaindex.com/players/fifa10/?nationality=13,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/13.png,81,86,Daniel Agger,https://www.fifaindex.com/players/fifa10/?position=5,CB,24,https://www.fifaindex.com/team/9/liverpool/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/9.png
https://www.fifaindex.com/player/139068/nani/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/139068.png,https://www.fifaindex.com/players/fifa10/?nationality=38,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/38.png,81,86,Nani,https://www.fifaindex.com/players/fifa10/?position=20,LWM,22,https://www.fifaindex.com/team/11/manchester-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/11.png
https://www.fifaindex.com/player/138412/james-milner/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/138412.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,81,84,James Milner,https://www.fifaindex.com/players/fifa10/?position=14,RWM,23,https://www.fifaindex.com/team/2/aston-villa/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/2.png
https://www.fifaindex.com/player/113343/almunia/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/113343.png,https://www.fifaindex.com/players/fifa10/?nationality=45,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/45.png,81,83,Almunia,https://www.fifaindex.com/players/fifa10/?position=0,GK,32,https://www.fifaindex.com/team/1/arsenal/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1.png
https://www.fifaindex.com/player/101880/robert-green/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/101880.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,81,84,Robert Green,https://www.fifaindex.com/players/fifa10/?position=0,GK,29,https://www.fifaindex.com/team/19/west-ham-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/19.png
https://www.fifaindex.com/player/51412/tim-cahill/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/51412.png,https://www.fifaindex.com/players/fifa10/?nationality=195,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/195.png,81,85,Tim Cahill,https://www.fifaindex.com/players/fifa10/?position=23,CAM,29,https://www.fifaindex.com/team/7/everton/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/7.png
https://www.fifaindex.com/player/50713/matthew-upson/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/50713.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,81,82,Matthew Upson,https://www.fifaindex.com/players/fifa10/?position=5,CB,30,https://www.fifaindex.com/team/19/west-ham-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/19.png
https://www.fifaindex.com/player/50542/jermain-defoe/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/50542.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,81,84,Jermain Defoe,https://www.fifaindex.com/players/fifa10/?position=30,ST,26,https://www.fifaindex.com/team/18/tottenham-hotspur/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/18.png
https://www.fifaindex.com/player/35713/joseph-yobo/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/35713.png,https://www.fifaindex.com/players/fifa10/?nationality=133,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/133.png,81,84,Joseph Yobo,https://www.fifaindex.com/players/fifa10/?position=5,CB,28,https://www.fifaindex.com/team/7/everton/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/7.png
https://www.fifaindex.com/player/2956/stiliyan-petrov/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/2956.png,https://www.fifaindex.com/players/fifa10/?nationality=9,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/9.png,81,84,Stiliyan Petrov,https://www.fifaindex.com/players/fifa10/?position=17,CM,30,https://www.fifaindex.com/team/2/aston-villa/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/2.png
https://www.fifaindex.com/player/636/dean-ashton/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/636.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,81,84,Dean Ashton,https://www.fifaindex.com/players/fifa10/?position=30,ST,25,https://www.fifaindex.com/team/19/west-ham-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/19.png
https://www.fifaindex.com/player/176944/marouane-fellaini/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/176944.png,https://www.fifaindex.com/players/fifa10/?nationality=7,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/7.png,80,87,Marouane Fellaini,https://www.fifaindex.com/players/fifa10/?position=11,CDM,21,https://www.fifaindex.com/team/7/everton/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/7.png
https://www.fifaindex.com/player/170570/stephen-ireland/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/170570.png,https://www.fifaindex.com/players/fifa10/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,80,86,Stephen Ireland,https://www.fifaindex.com/players/fifa10/?position=23,CAM,23,https://www.fifaindex.com/team/10/manchester-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/10.png
https://www.fifaindex.com/player/167963/anderson/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/167963.png,https://www.fifaindex.com/players/fifa10/?nationality=54,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/54.png,80,89,Anderson,https://www.fifaindex.com/players/fifa10/?position=17,CM,21,https://www.fifaindex.com/team/11/manchester-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/11.png
https://www.fifaindex.com/player/158232/salomon-kalou/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/158232.png,https://www.fifaindex.com/players/fifa10/?nationality=108,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/108.png,80,85,Salomon Kalou,https://www.fifaindex.com/players/fifa10/?position=20,LWM,24,https://www.fifaindex.com/team/5/chelsea/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/5.png
https://www.fifaindex.com/player/157301/ryan-babel/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/157301.png,https://www.fifaindex.com/players/fifa10/?nationality=34,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/34.png,80,86,Ryan Babel,https://www.fifaindex.com/players/fifa10/?position=20,LWM,22,https://www.fifaindex.com/team/9/liverpool/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/9.png
https://www.fifaindex.com/player/152555/david-bentley/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/152555.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,80,84,David Bentley,https://www.fifaindex.com/players/fifa10/?position=15,RM,25,https://www.fifaindex.com/team/18/tottenham-hotspur/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/18.png
https://www.fifaindex.com/player/137782/glen-johnson/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/137782.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,80,85,Glen Johnson,https://www.fifaindex.com/players/fifa10/?position=3,RB,25,https://www.fifaindex.com/team/9/liverpool/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/9.png
https://www.fifaindex.com/player/134956/lorik-cana/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/134956.png,https://www.fifaindex.com/players/fifa10/?nationality=1,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/1.png,80,87,Lorik Cana,https://www.fifaindex.com/players/fifa10/?position=11,CDM,26,https://www.fifaindex.com/team/106/sunderland/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/106.png
https://www.fifaindex.com/player/114123/andriy-voronin/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/114123.png,https://www.fifaindex.com/players/fifa10/?nationality=49,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/49.png,80,83,Andriy Voronin,https://www.fifaindex.com/players/fifa10/?position=30,ST,30,https://www.fifaindex.com/team/9/liverpool/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/9.png
https://www.fifaindex.com/player/109693/yakubu/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/109693.png,https://www.fifaindex.com/players/fifa10/?nationality=133,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/133.png,80,84,Yakubu,https://www.fifaindex.com/players/fifa10/?position=30,ST,26,https://www.fifaindex.com/team/7/everton/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/7.png
https://www.fifaindex.com/player/54013/stewart-downing/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/54013.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,80,85,Stewart Downing,https://www.fifaindex.com/players/fifa10/?position=20,LWM,25,https://www.fifaindex.com/team/2/aston-villa/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/2.png
https://www.fifaindex.com/player/50641/jonathan-woodgate/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/50641.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,80,84,Jonathan Woodgate,https://www.fifaindex.com/players/fifa10/?position=5,CB,29,https://www.fifaindex.com/team/18/tottenham-hotspur/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/18.png
https://www.fifaindex.com/player/39943/ji-sung-park/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/39943.png,https://www.fifaindex.com/players/fifa10/?nationality=167,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/167.png,80,82,Ji Sung Park,https://www.fifaindex.com/players/fifa10/?position=15,RM,28,https://www.fifaindex.com/team/11/manchester-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/11.png
https://www.fifaindex.com/player/25798/roque-santa-cruz/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/25798.png,https://www.fifaindex.com/players/fifa10/?nationality=58,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/58.png,80,83,Roque Santa Cruz,https://www.fifaindex.com/players/fifa10/?position=30,ST,28,https://www.fifaindex.com/team/10/manchester-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/10.png
https://www.fifaindex.com/player/13690/andrew-johnson/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/13690.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,80,85,Andrew Johnson,https://www.fifaindex.com/players/fifa10/?position=30,ST,28,https://www.fifaindex.com/team/144/fulham/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/144.png
https://www.fifaindex.com/player/9432/yossi-benayoun/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/9432.png,https://www.fifaindex.com/players/fifa10/?nationality=26,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/26.png,80,84,Yossi Benayoun,https://www.fifaindex.com/players/fifa10/?position=23,CAM,29,https://www.fifaindex.com/team/9/liverpool/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/9.png
https://www.fifaindex.com/player/7939/jussi-j%C3%A4%C3%A4skel%C3%A4inen/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/7939.png,https://www.fifaindex.com/players/fifa10/?nationality=17,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/17.png,80,81,Jussi Jääskeläinen,https://www.fifaindex.com/players/fifa10/?position=0,GK,34,https://www.fifaindex.com/team/4/bolton-wanderers/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/4.png
https://www.fifaindex.com/player/3912/louis-saha/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/3912.png,https://www.fifaindex.com/players/fifa10/?nationality=18,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/18.png,80,85,Louis Saha,https://www.fifaindex.com/players/fifa10/?position=30,ST,31,https://www.fifaindex.com/team/7/everton/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/7.png
https://www.fifaindex.com/player/3484/john-oshea/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/3484.png,https://www.fifaindex.com/players/fifa10/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,80,83,John O'Shea,https://www.fifaindex.com/players/fifa10/?position=3,RB,28,https://www.fifaindex.com/team/11/manchester-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/11.png
https://www.fifaindex.com/player/181786/vedran-%C4%87orluka/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/181786.png,https://www.fifaindex.com/players/fifa10/?nationality=10,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/10.png,79,84,Vedran Ćorluka,https://www.fifaindex.com/players/fifa10/?position=3,RB,23,https://www.fifaindex.com/team/18/tottenham-hotspur/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/18.png
https://www.fifaindex.com/player/178372/branislav-ivanovi%C4%87/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/178372.png,https://www.fifaindex.com/players/fifa10/?nationality=51,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/51.png,79,84,Branislav Ivanović,https://www.fifaindex.com/players/fifa10/?position=5,CB,25,https://www.fifaindex.com/team/5/chelsea/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/5.png
https://www.fifaindex.com/player/157503/alexandre-song/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/157503.png,https://www.fifaindex.com/players/fifa10/?nationality=103,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/103.png,79,86,Alexandre Song,https://www.fifaindex.com/players/fifa10/?position=11,CDM,21,https://www.fifaindex.com/team/1/arsenal/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1.png
https://www.fifaindex.com/player/157304/thomas-vermaelen/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/157304.png,https://www.fifaindex.com/players/fifa10/?nationality=7,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/7.png,79,85,Thomas Vermaelen,https://www.fifaindex.com/players/fifa10/?position=5,CB,23,https://www.fifaindex.com/team/1/arsenal/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1.png
https://www.fifaindex.com/player/152747/aaron-lennon/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/152747.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,79,87,Aaron Lennon,https://www.fifaindex.com/players/fifa10/?position=14,RWM,22,https://www.fifaindex.com/team/18/tottenham-hotspur/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/18.png
https://www.fifaindex.com/player/147445/diniyar-bilyaletdinov/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/147445.png,https://www.fifaindex.com/players/fifa10/?nationality=40,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/40.png,79,84,Diniyar Bilyaletdinov,https://www.fifaindex.com/players/fifa10/?position=19,LM,24,https://www.fifaindex.com/team/7/everton/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/7.png
https://www.fifaindex.com/player/140384/j%C3%B4/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/140384.png,https://www.fifaindex.com/players/fifa10/?nationality=54,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/54.png,79,85,Jô,https://www.fifaindex.com/players/fifa10/?position=30,ST,22,https://www.fifaindex.com/team/7/everton/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/7.png
